doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,umap1,umap2,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2
A32827.txt,381,prices,"First, If this be not done, the Danes, swedes and Easterlings will certainly in a few Years carry the whole Trade, by reason of the difference of the charge of building a Ship fit for that Trade there or here, viz. a Flyboat of 300 Tuns new built, and set to Sea for such a Voyage, may cost there 13 or 1400 l. which here would cost from 22 to 2400 l. which is so vast a disproportion, that it is impossible for an English man to cope with a Dane in that Navigation under such a discouragement; to balance which there is nothing but the Stranger's duty which the Dane now pays, which may come to 5 or 6 l per Ship per Voyage at most, one with another, which is incompitable with the difference of Price between the first cost of the Ships in either Nation: And this is so evident to those who are conversant in those Trades, that besides the decrease of our Shipping and increase of theirs that hath already happened, ours in probability had been wholly beaten out of the Trade, and only Danes and Easterlings freighted, had we been necessitated to build English Ships, and had not been recruited on moderate Prices by Fly-boats (being Ships proper for this Trade) taken in the late Dutch War, and by a further supply of Scotch Prizes likewise, through his Majesty's permission and indulgence.",1109,1115,0,10.524255,7.107999,9.326713,10.748774,10.900499
A32827.txt,513,prices,"Now, if not only the aforesaid advantages be seriously considered, but also what detriment the Nation would sustain, if we were deprived of those supplies, both in point of Strength and Warlike Provisions, in regard of Shipping and Salt-Petre, but also in respect of the furtherance it gives to many other Trade's beforementioned, it will easily appear that this Trade, though its Imports exceeds its Exports, is the most advantageous Trade to England, and deserves all encouragement; for were we to buy all our Pepper and Calicoes, etc. of the Dutch, they would raise our Pepper (which now stands the Nation but about 3 d. per pound in India) to, or near the proportion which they have advanced on Nutmegs, Cloves and Mace, (which cost the Dutch not much more per pound in India than Pepper) since they engrossed the Trade for those Commodities; and the use of calico in England would be supplied by foreign Linen at greater Prices; so that what may be secured from this Nation 's consumption, would in probability cost them above 400000 l. per Annum more than now it doth; and our foreign Trades for Italy, Guiny, etc. would in part decay for want of the aforesaid supplies.",926,932,0,10.585155,7.1230655,10.01178,11.018513,11.19887
A32830.txt,39,prices,"But indeed the Indian-made Goods have not that troublesome effects, but on the Contrary, another very convenient and profitable one, which is, that they hinder the Importation and Consumption of Abundance of such Foreign Goods as we should else have bought, and were wont to buy at much greater Prices.",295,301,0,10.639844,7.1012864,9.435702,10.31695,10.484642
A32833.txt,378,prices,"First, If this be not done, the Danes, swedes and Easterlings will certainly in a few Years carry the whole Trade, by reason of the difference of the charge of building a Ship fit for that Trade there or here, viz. a flyboat of 300 Tuns new built, and set to Sea for such a Voyage, may cost there 13 or 1400 l. which here would cost from 22 to 2400 l. which is so vast a disproportion, that it is impossible for an English man to cope with a Dane in that Navigation under such a discouragement; to balance which there is nothing but the Stranger's duty which the Dane now pays, which may come to 5 or 6 l per Ship per Voyage at most, one with another, which is incompitable with the difference of Price between the first cost of the Ships in either Nation: And this is so evident to those who are conversant in those Trades, that besides the decrease of our Shiping and increase of theirs that hath already happened, ours in probability had bee● wholy beaten out of the Trade, and only Danes and Easterlings freighted, had we been necessitated to build English Ships, and had not been recruited on moderate Prices by Fly-boats (being Ships proper for this Trade) taken in the late Dutch War, and by a further supply of Scotch Prizes likewise, through his majesty's permission and indulgence.",1107,1113,0,10.577047,7.1392903,9.618436,11.087772,11.239292
A32833.txt,508,prices,"Now, if not only the aforesaid advantages be seriously considered, but also what detriment the Nation would sustain, if we were deprived of those supplies, both in point of Strength and warlike Provisions, in regard of shipping and Salt-Petre, but also in respect of the furtherance it gives to many other trade's beforementioned, it will easily appear that this Trade, though its Imports exceeds its Exports, is the most advantageous Trade to England, and deserves all encouragement; for were we to buy all our Pepper and calicoes, etc. of the Dutch, they would raise our Pepper (which now stands the Nation but about 3 d. per pound in India) to, or near the proportion which they have advanced on Nutmegs, Cloves and Mace, (which cost the Dutch not much more per pound in India than Pepper) since they engrossed the Trade for those Commodities; and the use of calico in England would be supplied by foreign linen at greater Prices; so that what may be secured from this Nation 's consumption, would in probability cost them above 400000 l. per Annum more than now it doth; and our foreign Trades for Italy, Guiny, etc. would in part decay for want of the aforesaid supplies.",926,932,0,10.549913,7.1216626,10.01178,11.018513,11.19887
A51598.txt,12,prices,"He ought to have knowledge in the goodness and in the prices of all the several materials which are required for the building and repairing of Ships, and the divers workmanships of the same, as also for the Masts, Tackling, Cordage, Ordnance, Victuals, Munition and Provisions of many kinds; together with the ordinary wages of Commanders, Officers and Mariners, all which concern the Merchant as he is an Owner of Ships.

9 He ought (by the divers occasions which happen sometime in the buying and selling of one commodity and sometimes in another) to have indifferent if not perfect knowledge in all manner of Merchandise or wares, which is to be as it were a man of all occupations and trades.

10.",54,60,0,10.4842825,5.9467344,8.407036,8.695625,8.950998
A51598.txt,382,prices,"And therefore, the order which hath been used to multiply the full rates upon wares inwards by twenty, would produce a very great error in the Balance, for in this manner the ten thousand bags of Pepper, which this year we have brought hither from the East Indies, should be valued at very near two hundred and fifty thousand pounds, whereas The Trade to the East Indies is not only great in itself, but it doth also make our other trades much greater than they were. all this Pepper in the Kingdom's account, cost not above fifty thousand pounds, because the Indians have had no more of us, although we paid them extraordinary dear prices for the same.",633,639,0,10.556133,6.918514,9.779205,11.3109,11.485373
B14801__Free_Trade.txt,385,prices,"The French Company The French Company. also, though but lately reduced to Order, haue reformed many abuses in that trade, in maintaining the Natiue Commodities of this Kingdome in much better estimation, and in keeping the Forreine at moderate prices: and in employing greater shipping, then at any time before.",244,250,0,10.533688,7.0518775,9.118591,10.0027485,10.187392
wealth.txt,415,prices,"By the 18th of Elizabeth,
      it was enacted, that a third of the rent of all college leases should be
      reserved in corn, to be paid either in kind, or according to the current
      prices at the nearest public market.",190,196,0,10.88654,6.4452963,8.920078,9.72962,9.927838
wealth.txt,844,prices,"These prices are all above the London price; and
      wages are said to be as high in the other colonies as in New York.",6,12,0,10.867854,6.667237,9.328952,9.4593935,9.642262
wealth.txt,922,prices,"Such a difference of prices, which, it seems,
      is not always sufficient to transport a man from one parish to another,
      would necessarily occasion so great a transportation of the most bulky
      commodities, not only from one parish to another, but from one end of the
      kingdom, almost from one end of the world to the other, as would soon
      reduce them more nearly to a level.",21,27,0,10.882708,6.745631,9.443938,9.986328,10.184691
wealth.txt,957,prices,"The price of labor, it
      must be observed, cannot be ascertained very accurately anywhere,
      different prices being often paid at the same place and for the same sort
      of labor, not only according to the different abilities of the workman,
      but according to the easiness or hardness of the masters.",111,117,0,10.961299,6.6494994,9.242575,9.635361,9.780509
wealth.txt,1457,prices,"Besides possessing a
      little capital, he must be able to read, write, and account and must be a
      tolerable judge, too, of perhaps fifty or sixty different sorts of goods,
      their prices, qualities, and the markets where they are to be had
      cheapest.",193,199,0,10.403057,5.828544,10.174257,10.248791,10.489042
wealth.txt,1690,prices,"Corporation laws enable the
      inhabitants of towns to raise their prices, without fearing to be
      undersold by the free competition of their own countrymen.",70,76,0,10.624291,6.596916,9.8035755,10.289268,10.460689
wealth.txt,1703,prices,"People of the same trade seldom meet together, even for merriment and
      diversion, but the conversation ends in a conspiracy against the public,
      or in some contrivance to raise prices.",187,193,0,10.51267,6.453272,9.813211,10.334946,10.549066
wealth.txt,1965,prices,"In the Appendix to the life of Prince Henry, Doctor Birch has given us an
      account of the prices of butcher’s meat as commonly paid by that prince.",95,101,0,10.926331,6.1555247,8.6891985,8.733958,8.98352
wealth.txt,2311,prices,"This statute is surely a better evidence of what was reckoned, in those
      times, a moderate price of grain, than the prices of some particular
      years, which have generally been recorded by historians and other writers,
      on account of their extraordinary dearness or cheapness, and from which,
      therefore, it is difficult to form any judgment concerning what may have
      been the ordinary price.",121,127,0,11.007145,6.562191,10.027072,10.037649,10.192995
wealth.txt,2313,prices,"In 1309, Ralph de Born, prior of St Augustine’s, Canterbury, gave a feast
      upon his installation-day, of which William Thorn has preserved, not only
      the bill of fare, but the prices of many particulars.",186,192,0,10.907117,6.180961,8.703211,9.500655,9.724526
wealth.txt,2316,prices,"These prices are not recorded, on account of their extraordinary dearness
      or cheapness, but are mentioned accidentally, as the prices actually paid
      for large quantities of grain consumed at a feast, which was famous for
      its magnificence.",6,12,0,10.964295,6.557741,9.630095,9.974692,10.123321
wealth.txt,2316,prices,"These prices are not recorded, on account of their extraordinary dearness
      or cheapness, but are mentioned accidentally, as the prices actually paid
      for large quantities of grain consumed at a feast, which was famous for
      its magnificence.",133,139,0,11.0413265,6.6261225,8.840013,9.197825,9.35325
wealth.txt,2367,prices,"But the transcribers of
      those statutes seem frequently to have thought it sufficient to copy the
      regulation as far as the three or four first and lowest prices; saving in
      this manner their own labor, and judging, I suppose, that this was enough
      to show what proportion ought to be observed in all higher prices.",165,171,0,10.928582,6.792847,10.229987,10.479355,10.65655
wealth.txt,2367,prices,"But the transcribers of
      those statutes seem frequently to have thought it sufficient to copy the
      regulation as far as the three or four first and lowest prices; saving in
      this manner their own labor, and judging, I suppose, that this was enough
      to show what proportion ought to be observed in all higher prices.",328,334,0,10.926545,6.7221003,9.603703,9.983887,10.177284
wealth.txt,2372,prices,"That
      four shillings, however, was not considered as the highest price to which
      barley might frequently rise in those times, and that these prices were
      only given as an example of the proportion which ought to be observed in
      all other prices, whether higher or lower, we may infer from the last
      words of the statute: “Et sic deinceps crescetur vel diminuetur per sex
      denarios.” The expression is very slovenly, but the meaning is plain
      enough, “that the price of ale is in this manner to be increased or
      diminished according to every sixpence rise or fall in the price of
      barley.” In the composition of this statute, the legislature itself seems
      to have been as negligent as the copiers were in the transcription of the
      other.",151,157,0,11.025012,6.6240916,10.370074,10.708721,10.872057
wealth.txt,2372,prices,"That
      four shillings, however, was not considered as the highest price to which
      barley might frequently rise in those times, and that these prices were
      only given as an example of the proportion which ought to be observed in
      all other prices, whether higher or lower, we may infer from the last
      words of the statute: “Et sic deinceps crescetur vel diminuetur per sex
      denarios.” The expression is very slovenly, but the meaning is plain
      enough, “that the price of ale is in this manner to be increased or
      diminished according to every sixpence rise or fall in the price of
      barley.” In the composition of this statute, the legislature itself seems
      to have been as negligent as the copiers were in the transcription of the
      other.",258,264,0,10.971341,6.718183,9.855063,10.061053,10.216645
wealth.txt,2375,prices,"Mr Ruddiman seems {See his Preface to Anderson’s Diplomata Scotiae.} to
      conclude from this, that three shillings was the highest price to which
      wheat ever rose in those times, and that tenpence, a shilling, or at most
      two shillings, were the ordinary prices.",269,275,0,10.901201,6.8173037,9.068817,10.062856,10.205113
wealth.txt,2376,prices,"Upon consulting the manuscript,
      however, it appears evidently, that all these prices are only set down as
      examples of the proportion which ought to be observed between the
      respective prices of wheat and bread.",84,90,0,11.064207,6.476624,9.523693,9.536103,9.734318
wealth.txt,2379,prices,"Thus, in 1270, Fleetwood gives us two prices of the quarter of
      wheat.",38,44,0,11.091665,6.2706614,9.161087,9.655811,9.802426
wealth.txt,2385,prices,"The reader will find at the end of this chapter all the prices of wheat
      which have been collected by Fleetwood, from 1202 to 1597, both inclusive,
      reduced to the money of the present times, and digested, according to the
      order of time, into seven divisions of twelve years each.",56,62,0,10.9687195,6.2287765,8.747486,8.922276,9.182093
wealth.txt,2387,prices,"In that long period of time, Fleetwood has been able to
      collect the prices of no more than eighty years; so that four years are
      wanting to make out the last twelve years.",74,80,0,10.667686,6.3732834,8.623778,9.40098,9.6146
wealth.txt,2388,prices,"I have added, therefore, from
      the accounts of Eton college, the prices of 1598, 1599, 1600, and 1601.",70,76,0,10.830885,6.4054575,9.819874,10.652774,10.8307705
wealth.txt,2391,prices,"The prices, indeed, which Fleetwood has been able to collect, seem
      to have been those chiefly which were remarkable for extraordinary
      dearness or cheapness; and I do not pretend that any very certain
      conclusion can be drawn from them.",4,10,0,10.807733,6.512279,8.505704,9.381497,9.587858
wealth.txt,2396,prices,"Bishop Fleetwood
      and Mr Dupré de St Maur are the two authors who seem to have collected,
      with the greatest diligence and fidelity, the prices of things in ancient
      times.",147,153,0,10.962962,6.155813,9.052726,9.19193,9.430949
wealth.txt,2483,prices,"These, however, though the highest, are by no
      means the only high prices which seem to have been occasioned by the civil
      wars.",72,78,0,10.832768,6.5795097,8.639155,9.282702,9.460054
wealth.txt,2778,prices,"These prices were not the effects of the low
      value of silver in those times, but of the high value of such rarities and
      curiosities as human industry could not multiply at pleasure.",6,12,0,10.912947,6.4973965,9.30982,9.550664,9.715882
wealth.txt,2787,prices,"IX, c. 17.} purchased a surmullet at the
      price of eight thousand sestertii, equal to about sixty-six pounds
      thirteen shillings and fourpence of our present money; the extravagance of
      those prices, how much soever it may surprise us, is apt, notwithstanding,
      to appear to us about one third less than it really was.",207,213,0,10.706244,6.8086514,9.39865,10.572394,10.764228
wealth.txt,2790,prices,"What
      occasioned the extravagance of those high prices was, not so much the
      abundance of silver, as the abundance of labor and subsistence, of which
      those Romans had the disposal, beyond what was necessary for their own
      use.",53,59,0,10.851864,6.5351567,10.341478,11.039151,11.224796
wealth.txt,3200,prices,"It comes from an order of men, whose
      interest is never exactly the same with that of the public, who have
      generally an interest to deceive and even to oppress the public, and who
      accordingly have, upon many occasions, both deceived and oppressed it.

      # PRICES OF WHEAT


  Year    Prices/Quarter  Average of different   Average prices of
          in each year     prices in one year    each year in money
                                                    of 1776

            £   s   d         £   s   d             £   s   d
  1202      0  12   0                               1  16   0
  1205      0  12   0
            0  13   4         0  13   5             2   0   3
            0  15   0
  1223      0  12   0                               1  16   0
  1237      0   3   4                               0  10   0
  1243      0   2   0                               0   6   0
  1244      0   2   0                               0   6   0
  1246      0  16   0                               2   8   0
  1247      0  13   5                               2   0   0
  1257      1   4   0                               3  12   0
  1258      1   0   0
            0  15   0         0  17   0             2  11   0
            0  16   0
  1270      4  16   0
            6   8   0         5  12   0            16  16   0
  1286      0   2   8
            0  16   0         0   9   4             1   8   0
                                          Total    35   9   3
                                          Average   2  19   1¼

  1287      0   3   4                               0  10   0
  1288      0   0   8
            0   1   0
            0   1   4
            0   1   6
            0   1   8         0   3   0¼            0   9   1¾
            0   2   0
            0   3   4
            0   9   4
  1289      0  12   0
            0   6   0
            0   2   0         0  10   1½            1  10   4½
            0  10   8
            1   0   0
  1290      0  16   0                               2   8   0
  1294      0  16   0                               2   8   0
  1302      0   4   0                               0  12   0
  1309      0   7   2                               1   1   6
  1315      1   0   0                               3   0   0
  1316      1   0   0
            1  10   0         1  10   6             4  11   6
            1  12   0
            2   0   0
  1317      2   4   0
            0  14   0
            2  13   0         1  19   6             5  18   6
            4   0   0
            0   6   8
  1336      0   2   0                               0   6   0
  1338      0   3   4                               0  10   0
                                          Total    23   4  11¼
                                          Average   1  18   8

  1339      0   9   0                               1   7   0
  1349      0   2   0                               0   5   2
  1359      1   6   8                               3   2   2
  1361      0   2   0                               0   4   8
  1363      0  15   0                               1  15   0
  1369      1   0   0
            1   4   0         1   2   0             2   9   4
  1379      0   4   0                               0   9   4
  1387      0   2   0                               0   4   8
  1390      0  13   4
            0  14   0         0  14   5             1  13   7
            0  16   0
  1401      0  16   0                               1  17   6
  1407      0   4   4¾
            0   3   4         0   3  10             0   8  10
  1416      0  16   0                               1  12   0
                                         Total     15   9   4
                                         Average    1   5   9½

  1423      0   8   0                                       0
  1425      0   4   0                                       0
  1434      1   6   8                                       4
  1435      0   5   4                                       8
  1439      1   0   0
            1   6   8         1   3   4             2   6   8
  1440      1   4   0                               2   8   0
  1444      0   4   4         0   4   2             0   4   8
            0   4   0
  1445      0   4   6                               0   9   0
  1447      0   8   0                               0  16   0
  1448      0   6   8                               0  13   4
  1449      0   5   0                               0  10   0
  1451      0   8   0                               0  16   0
                                         Total     12  15   4
                                         Average    1   1   3⅓

  1453      0   5   4                               0  10   8
  1455      0   1   2                               0   2   4
  1457      0   7   8                               1  15   4
  1459      0   5   0                               0  10   0
  1460      0   8   0                               0  16   0
  1463      0   2   0         0   1  10             0   3   8
            0   1   8
  1464      0   6   8                               0  10   0
  1486      1   4   0                               1  17   0
  1491      0  14   8                               1   2   0
  1494      0   4   0                               0   6   0
  1495      0   3   4                               0   5   0
  1497      1   0   0                               1  11   0
                                         Total      8   9   0
                                         Average    0  14   1

  1499      0   4   0                               0   6   0
  1504      0   5   8                               0   8   6
  1521      1   0   0                               1  10   0
  1551      0   8   0                               0   8   0
  1553      0   8   0                               0   8   0
  1554      0   8   0                               0   8   0
  1555      0   8   0                               0   8   0
  1556      0   8   0                               0   8   0
  1557      0   8   0
            0   4   0         0  17   8½            0  17   8½
            0   5   0
            2  13   4
  1558      0   8   0                               0   8   0
  1559      0   8   0                               0   8   0
  1560      0   8   0                               0   8   0
                                         Total      6   0   2½
                                         Average    0  10   0½

  1561      0   8   0                               0   8   0
  1562      0   8   0                               0   8   0
  1574      2  16   0
            1   4   0         2   0   0             2   0   0
  1587      3   4   0                               3   4   0
  1594      2  16   0                               2  16   0
  1595      2  13   0                               2  13   0
  1596      4   0   0                               4   0   0
  1597      5   4   0
            4   0   0         4  12   0             4  12   0
  1598      2  16   8                               2  16   8
  1599      1  19   2                               1  19   8
  1600      1  17   8                               1  17   8
  1601      1  14  10                               1  14  10
                                         Total     28   9   4
                                         Average    2   7   5½



      PRICES OF THE QUARTER OF NINE BUSHELS OF THE BEST OR HIGHEST PRICED WHEAT
      AT WINDSOR MARKET, ON LADY DAY AND MICHAELMAS, FROM 1595 TO 1764 BOTH
      INCLUSIVE; THE PRICE OF EACH YEAR BEING THE MEDIUM BETWEEN THE HIGHEST
      PRICES OF THESE TWO MARKET DAYS.


            £   s   d
  1595      2   0   0
  1596      2   8   0
  1597      3   9   6
  1598      2  16   8
  1599      1  19   2
  1600      1  17   8
  1601      1  14  10
  1602      1   9   4
  1603      1  15   4
  1604      1  10   8
  1605      1  15  10
  1606      1  13   0
  1607      1  16   8
  1608      2  16   8
  1609      2  10   0
  1610      1  15  10
  1611      1  18   8
  1612      2   2   4
  1613      2   8   8
  1614      2   1   8½
  1615      1  18   8
  1616      2   0   4
  1617      2   8   8
  1618      2   6   8
  1619      1  15   4
  1620      1  10   4
        26)54   0   6½
    Average 2   1   6¾

  1621      1  10    4
  1622      2  18    8
  1623      2  12    0
  1624      2   8    0
  1625      2  12    0
  1626      2   9    4
  1627      1  16    0
  1628      1   8    0
  1629      2   2    0
  1630      2  15    8
  1631      3   8    0
  1632      2  13    4
  1633      2  18    0
  1634      2  16    0
  1635      2  16    0
  1636      2  16    8
        16)40   0    0
    Average 2  10    0

  1637      2  13    0
  1638      2  17    4
  1639      2   4   10
  1640      2   4    8
  1641      2   8    0
  1646      2   8    0
  1647      3  13    0
  1648      4   5    0
  1649      4   0    0
  1650      3  16    8
  1651      3  13    4
  1652      2   9    6
  1653      1  15    6
  1654      1   6    0
  1655      1  13    4
  1656      2   3    0
  1657      2   6    8
  1658      3   5    0
  1659      3   6    0
  1660      2  16    6
  1661      3  10    0
  1662      3  14    0
  1663      2  17    0
  1664      2   0    6
  1665      2   9    4
  1666      1  16    0
  1667      1  16    0
  1668      2   0    0
  1669      2   4    4
  1670      2   1    8
  1671      2   2    0
  1672      2   1    0
  1673      2   6    8
  1674      3   8    8
  1675      3   4    8
  1676      1  18    0
  1677      2   2    0
  1678      2  19    0
  1679      3   0    0
  1680      2   5    0
  1681      2   6    8
  1682      2   4    0
  1683      2   0    0
  1684      2   4    0
  1685      2   6    8
  1686      1  14    0
  1687      1   5    2
  1688      2   6    0
  1689      1  10    0
  1690      1  14    8
  1691      1  14    0
  1692      2   6    8
  1693      3   7    8
  1694      3   4    0
  1695      2  13    0
  1696      3  11    0
  1697      3   0    0
  1698      3   8    4
  1699      3   4    0
  1700      2   0    0
      60) 153   1    8
   Average  2  11    0⅓

  1701      1  17    8
  1702      1   9    6
  1703      1  16    0
  1704      2   6    6
  1705      1  10    0
  1706      1   6    0
  1707      1   8    6
  1708      2   1    6
  1709      3  18    6
  1710      3  18    0
  1711      2  14    0
  1712      2   6    4
  1713      2  11    0
  1714      2  10    4
  1715      2   3    0
  1716      2   8    0
  1717      2   5    8
  1718      1  18   10
  1719      1  15    0
  1720      1  17    0
  1721      1  17    6
  1722      1  16    0
  1723      1  14    8
  1724      1  17    0
  1725      2   8    6
  1726      2   6    0
  1727      2   2    0
  1728      2  14    6
  1729      2   6   10
  1730      1  16    6
  1731      1  12   10                     1  12   10
  1732      1   6    8                     1   6    8
  1733      1   8    4                     1   8    4
  1734      1  18   10                     1  18   10
  1735      2   3    0                     2   3    0
  1736      2   0    4                     2   0    4
  1737      1  18    0                     1  18    0
  1738      1  15    6                     1  15    6
  1739      1  18    6                     1  18    6
  1740      2  10    8                     2  10    8
                                      10) 18  12    8
                                           1  17    3½

  1741      2   6    8                     2   6    8
  1742      1  14    0                     1  14    0
  1743      1   4   10                     1   4   10
  1744      1   4   10                     1   4   10
  1745      1   7    6                     1   7    6
  1746      1  19    0                     1  19    0
  1747      1  14   10                     1  14   10
  1748      1  17    0                     1  17    0
  1749      1  17    0                     1  17    0
  1750      1  12    6                     1  12    6
                                      10) 16  18    2
                                           1  13    9¾

  1751      1  18    6
  1752      2   1   10
  1753      2   4    8
  1754      1  13    8
  1755      1  14   10
  1756      2   5    3
  1757      3   0    0
  1758      2  10    0
  1759      1  19   10
  1760      1  16    6
  1761      1  10    3
  1762      1  19    0
  1763      2   0    9
  1764      2   6    9
      64) 129  13    6
   Average  2   0    6¾



BOOK II.",305,311,0,11.125843,6.3151064,10.557573,10.763856,10.947698
