context,market_exchange_hits,valuation_hits,lexical_overlap_score,p_market_exchange,p_valuation,model_ambiguity,close_reading_score
"Now that the abatement of Interest, will advance the value of Land, I prove first by Experience, for certainly Anno 1621. the currant price of our Lands in England was twelve Years purchase; and so I have been assured by many ancient Men whom I have queried particularly as to this Matter; and I find it so by purchases made about that time by my own Relations and Acquaintance, and I presume that any Nobleman or Gentleman of England, by only commanding the Stewards of their manors to give them Lists out of the Records of any manors or Farms that their grandfather's, or Fathers bought or sold fifty Years past, will find that the same Farms to be now sold, would yield (one with another) at least triple the money, and in some cases six times the money they were then bought and sold for; which I submit still to the single and joint judgements of the honourable Members of both Houses of Parliament, who being the greatest Owners of our Territory, are in their private, as well as in their politic Capacities, the most proper and experimental Judges of ●his Case; if the ancient of them will please to recollect their Memories, and the Younger will please to be informed by their Elder Servants; and if this be so, it cannot be denied, but the abatement of Interest by a Law, hath greatly advanced Lands in purchase as well as improved Rents, by meliorating the Lands themselves, those improvements by marling, limeing, draining, etc. having been made since Money was at 8 and 6 per cent, which 10 per cent could not bear.",sold,"money, value",3,0.5018815902856302,0.49811840971436977,0.9962368194287397,4.992473638857479
"Now that the abatement of Interest, will advance the value of Land, I prove first by Experience, for certainly Anno 1621. the currant price of our Lands in England was twelve Years purchase; and so I have been assured by many ancient Men whom I have queried particularly as to this Matter; and I find it so by purchases made about that time by my own Relations and Acquaintance, and I presume that any Nobleman or Gentleman of England, by only commanding the Stewards of their Manors to give them Lists out of the Records of any Manors or Farms that their Grandfather's, or Fathers bought or sold fifty Years past, will find that the same Farms to be now sold, would yield (one with another) at least triple the Money, and in some cases six times the Money they were then bought and sold for; which I submit still to the single and joint Judgements of the honourable Members of both Houses of Parliament, who being the greatest Owners of our Territory, are in their private, as well as in their politic Capacities, the most proper and experimental Judges of this Case; if the Ancient of them will please to recollect their Memories, and the Younger will please to be informed by their Elder Servants; and if this be so, it cannot be denied, but the abatement of Interest by a Law, hath greatly advanced Lands in purchase as well as improved Rents, by meliorating the Lands themselves, those improvements by marling, limeing, draining, etc. having been made since Money was at 8 and 6 per cent, which 10 per cent could not bear.",sold,"money, value",3,0.5018815902856302,0.49811840971436977,0.9962368194287397,4.992473638857479
"So the Merchants of York, Hull, and Newcastle send young men over with their Cloth (too young indeed to deal with Hollanders, Hans-towns, and jews) who having engaged themselves to relade their Ships at a certain day with Foreign Ware, before they can sell their Cloth they buy of Foreigners upon Credit, and having a Day of Payment set, are forced, be the Market how it will, to sell their Cloth at any rate, to keep up their Credit; which wild way of Traffic makes the Price of Cloth so uncertain to Foreigners, that the Retailer knows not when and how to buy, and so grows weary of the Trade.

3.","payment, sell",market,3,0.5031809934961815,0.4968190065038185,0.993638013007637,4.987276026015274
"But if we will take his meaning to be, that he hath excepted the Crown lands and incomes of the king, and the revenues of Noblemen & others, whereof the price (as it should seem) is not altered with them; like as the Crown lands with us, which are at the ancient rent, when silver was at twenty pence an ounce, which ounce is now esteemed five shillings: how can this construction be admitted, considering that he ▪ doth conclude again in general words, that the loss which we think to have by the dearth of things, cometh not by giving more, but by receiving less quantity of gold and silver, than we were wont to have? which is by enhancing the price of money (saith he) which is the cause of the dearth of all things now, and bringeth a general poverty to the realm.","pence, shillings",money,3,0.4963953411610097,0.5036046588389903,0.9927906823220194,4.985581364644039
"But if we will take his meaning to be, that he hath excepted the Crown lands and incomes of the king, and the revenues of Noblemen & others, whereof the price (as it should seem) is not altered with them; like as the Crown lands with us, which are at the ancient rent, when silver was at twenty pence an ounce, which ounce is now esteemed five shillings: how can this construction be admitted, considering that he ▪ doth conclude again in general words, that the loss which we think to have by the dearth of things, cometh not by giving more, but by receiving less quantity of gold and silver, than we were wont to have? which is by enhancing the price of money (saith he) which is the cause of the dearth of all things now, and bringeth a general poverty to the realm.","pence, shillings",money,3,0.4963953411610097,0.5036046588389903,0.9927906823220194,4.985581364644039
"So that this engrossing of Trade into few men's Engrossing of Trade. hands, hath caused our home Trades to decay, our Manufactures to decrease, and our homebred Commodities to lie upon our hands unsold, or to be sold at a low price, to the utter undoing of all sorts of poor people in England, and the great damage of all his Majesty's loving Subjects: and whilst our merchants hinder one another from Trade, other Nations increase their own Manufactures, and enlarge their Trade; not only for the said Countries of high and low Germany, but also for Russia, Eastland, Poland, and other places.",sold,"commodities, home",3,0.5042226743017033,0.49577732569829674,0.9915546513965934,4.983109302793187
"But as the turnpike toll raises the price of goods in proportion to
      their weight and not to their value, it is chiefly paid by the consumers
      of coarse and bulky, not by those of precious and light commodities.",paid,"commodities, value",3,0.4956237336120184,0.5043762663879816,0.9912474672240368,4.982494934448074
"And it were to be wished, that our Cloth were sold at so deare a rate, and according to the price of forreine Commodities, that thereby other nations would take vpon them to make our Clothes themselues: which might easily bee remedied, by selling our woolles the dearer, whereof they must make them.","selling, sold",commodities,3,0.5045128592145569,0.49548714078544315,0.9909742815708862,4.981948563141772
"Secondly, It supposes that there is a certain price at which corn is
      likely to be forestalled, that is, bought up in order to be sold again
      soon after in the same market, so as to hurt the people.",sold,"corn, market",3,0.49535962255203114,0.5046403774479689,0.9907192451040623,4.981438490208125
"A direct tax upon the wages of labor, therefore, though the laborer
      might, perhaps, pay it out of his hand, could not properly be said to be
      even advanced by him; at least if the demand for labor and the average
      price of provisions remained the same after the tax as before it.",pay,"labor, provisions",3,0.49530247578914377,0.5046975242108562,0.9906049515782875,4.981209903156575
"Those trades only require bounties, in which
      the merchant is obliged to sell his goods for a price which does not
      replace to him his capital, together with the ordinary profit, or in which
      he is obliged to sell them for less than it really cost him to send them
      to market.","cost, sell",market,3,0.4950348500108088,0.5049651499891912,0.9900697000216176,4.980139400043235
"The Trade for Cannary-Wines, I take to be a most pernicious Trade to England, because those Islands consume very little of our Manufactures, Fish, or other English Commodities; neither do they furnish us with any Commodities to be further Manufactured here, or re-Exported, the Wines we bring from thence being for the most part purchased with ready Money; so that to my apprehension, something is necessary to be done to compel those Islanders to spend more of our English Commodities, and to sell their Wines cheaper, (which every Year they advance in Price) or else to lessen the Consumption of them in England.",sell,"commodities, money",3,0.5050566848451457,0.49494331515485435,0.9898866303097087,4.979773260619417
"The Trade for Cannary-Wines, I take to be a most pernicious Trade to England, because those Island ▪ consume very little of our Manufactures, Fish, or other English Commodities; neither do they furnish us with any Commodities to be further Manufactured here, or re-Exported, the Wines we bring from thence being for the most part purchased with ready Money; so that to my apprehension, something is necessary to be done to compel those Islanders to spend more of our English Commodities, and to sell their Wines cheaper, (which every Year they advance in Price) or else to lessen the Consumption of them in England.",sell,"commodities, money",3,0.5050566848451457,0.49494331515485435,0.9898866303097087,4.979773260619417
"The price which he pays
      for it, therefore, is paid likewise for a real value.",paid,"real, value",3,0.49481185369572367,0.5051881463042763,0.9896237073914473,4.979247414782895
"Though, in consequence of this wretched cultivation, the market is, no
      doubt, somewhat worse supplied; yet the small rise of price which this may
      occasion, as it is not likely even to indemnify the farmer for the
      diminution of his produce, it is still less likely to enable him to pay
      more rent to the landlord.",pay,"market, rise",3,0.4942680472685794,0.5057319527314206,0.9885360945371588,4.977072189074318
"It is because high or low wages and profit must be paid,
      in order to bring a particular commodity to market, that its price is high
      or low.",paid,"commodity, market",3,0.49426770897120276,0.5057322910287972,0.9885354179424055,4.9770708358848115
"For the husbandman being driven to sell and to make money of his wares, and the gentleman finding the same perishable, when the merchant dare not lad his ships, bringeth down the price of Commodities, and maketh the people to live good cheap: which according to the Proverb (France can never be famished) would always continue, if by the means of the stranger their storehouses were not emptied.",sell,"commodities, money",3,0.5061487482070532,0.4938512517929468,0.9877025035858935,4.975405007171787
"These Exchanges do much differ in the name and proportion between the gold and silver observed in most countries; so that we are to examine and compare our weight aforesaid, with the weight of other countries, and the finesse of the sterling standard with the finesse of the several standards of the coins of other countries: and if we differ not with them in the proportion between the gold and silver, The manner to calculate Exchange. then may our Exchanges run at one price both for gold and silver, taking the denomination according to the valuation of moneys of each countries: and hereby shall we find how much fine silver or gold our pound sterling containeth, & what quantity of other moneys of Germany, Italy, France, the Low-countries, Eastland, and elsewhere we are to have in Exchange to countervail the same in the like weight and fineness answerable unto ours, be it by the Pound, Doller, Ducat, Crown, Imaginary and real coin. or any other imaginary or real coin, giving always value for value, and receiving the like, which is called Par.",pound,"real, value",3,0.49381057953857477,0.5061894204614252,0.9876211590771495,4.975242318154299
"And it were to be wished, that our cloth were sold at so dear a rate, & according to the price of foreign commodities, that thereby other nations would take upon them to make our clothes themselves: which might easily be remedied, by selling our wools the dearer whereof they must make them.","selling, sold",commodities,3,0.4934784535876424,0.5065215464123576,0.9869569071752848,4.97391381435057
"The pretence was, to prevent a scarcity of provisions; but the real
      reason, to give the chief an opportunity of selling at a better price a
      large quantity of opium which he happened then to have upon hand.",selling,"provisions, real",3,0.5065934997667618,0.4934065002332382,0.9868130004664764,4.973626000932953
"Though the quality was much better, the
      greater part of what is brought to market could not, I apprehend, in the
      present circumstances of the country, be disposed of at a much better
      price; and the present price, it is probable, would not pay the expense of
      the land and labor necessary for producing a much better quality.",pay,"labor, market",3,0.5066325846371307,0.49336741536286927,0.9867348307257386,4.973469661451477
"Though the quality was much better, the
      greater part of what is brought to market could not, I apprehend, in the
      present circumstances of the country, be disposed of at a much better
      price; and the present price, it is probable, would not pay the expense of
      the land and labor necessary for producing a much better quality.",pay,"labor, market",3,0.5066325846371307,0.49336741536286927,0.9867348307257386,4.973469661451477
"If we do make our gold to be worth twelve of silver, as is used in most places, then must our angels and other gold be called in, if so be that we will not think convenient that the weight and price should be altered, and new angels may be coined of crown gold, holding still their price and weight: or else if we will alter the valuation, than our angels should be at ten shillings ten pence, and the French crown six shillings six pence: for there is as much difference between the proportion of eleven to one, and twelve to one, as there is difference in the price of angel gold and crown gold.","pence, shillings",worth,3,0.5076958343660458,0.49230416563395424,0.9846083312679084,4.969216662535817
"If we do make our gold to be worth twelve of silver, as is used in most places, then must our angels and other gold be called in, if so be that we will not think convenient that the weight and price should be altered, and new angels may be coined of crown gold, holding still their price and weight: or else if we will alter the valuation, than our angels should be at ten shillings ten pence, and the French crown six shillings six pence: for there is as much difference between the proportion of eleven to one, and twelve to one, as there is difference in the price of angel gold and crown gold.","pence, shillings",worth,3,0.5076958343660458,0.49230416563395424,0.9846083312679084,4.969216662535817
"If we do make our gold to be worth twelve of silver, as is used in most places, then must our angels and other gold be called in, if so be that we will not think convenient that the weight and price should be altered, and new angels may be coined of crown gold, holding still their price and weight: or else if we will alter the valuation, than our angels should be at ten shillings ten pence, and the French crown six shillings six pence: for there is as much difference between the proportion of eleven to one, and twelve to one, as there is difference in the price of angel gold and crown gold.","pence, shillings",worth,3,0.5076958343660458,0.49230416563395424,0.9846083312679084,4.969216662535817
"Unless the price of the corn, when sold in the
      foreign markets, replaces not only the bounty, but this capital, together
      with the ordinary profits of stock, the society is a loser by the
      difference, or the national stock is so much diminished.",sold,"corn, markets",3,0.4922209691598187,0.5077790308401813,0.9844419383196374,4.968883876639275
"Ninety years is time
      sufficient to reduce any commodity, of which there is no monopoly, to its
      natural price, or to the lowest price at which, while it pays a particular
      tax, it can continue to be sold for any considerable time together.",sold,"commodity, natural",3,0.4916422492646939,0.5083577507353061,0.9832844985293878,4.966568997058776
"Ninety years is time
      sufficient to reduce any commodity, of which there is no monopoly, to its
      natural price, or to the lowest price at which, while it pays a particular
      tax, it can continue to be sold for any considerable time together.",sold,"commodity, natural",3,0.4916422492646939,0.5083577507353061,0.9832844985293878,4.966568997058776
"In Scotland, where they hold 12. to 1. in proportion between the gold & silver, there is small store of commodities to be had to make any return by, which is the cause that although we hold but eleven to one, yet it breedeth no inconvenience unto us, that therefore our moneys should be transported thither in any quantity, for all the advancing of the price of their coin, and their standard of silver being but 11. ounces fine, which is inferior unto ours, and likewise their weight lesser than ours by four penny weight fully upon the pound troy, which otherwise would be of importance, considering that we have not with them any ordinary exchange, which should qualify the same, the rather for their copper moneys used in abundant manner, as their Hardheads, Bodwels, Plackx, Atchisons, Nonsunts, and Turnovers, the course of such moneys and the like being by diverse taken preposterously, as though the silver moneys should take their beginning in valuation from these copper moneys; which maketh them to incline to the embasing of moneys, whereas by the authority of Princes, these kind of coins do receive their valuation, answerable unto the good silver money: as experience maketh manifest in Turkey, with their Asper's and Shahes'.",pound,"commodities, money",3,0.5088036887112808,0.49119631128871916,0.9823926225774384,4.964785245154877
"And as they bargain with others abroad, so they must be assured to have somewhat more (besides their gains. & charges) than the value of our currant money for things which they sell upon a price: or else the Realm & they both shall lose in the end a matter incredible in process of time, as hereafter we will make manifest.",sell,"money, value",3,0.508811043015259,0.49118895698474097,0.9823779139694819,4.964755827938964
"First, moneys being undervalved in exchange, Causes of the overbalancing of Commodities. causeth the price of our home Commodities to be abated, and to be sold better cheap in foreign parts, & is also the cause that our moneys are continually Transported.",sold,"commodities, home",3,0.49004411014422333,0.5099558898557767,0.9800882202884467,4.960176440576893
"Neither was Money more plentiful when an ounce of Silver was valued but twenty pence, (judging of Money as we do of Commodities, either dear or good cheap according to the price) for Money must be still the measure, and overruleth the course of Commodities: Howbeit Exchange of Moneys, is predominant over Commodities and Moneys, as shall be declared hereafter.",pence,"commodities, money",3,0.4892638550366736,0.5107361449633264,0.9785277100733472,4.957055420146695
"If the exchange with us here be low, so that more will be given for our money being carried in specie, then by bill of exchange can be had, than our money is transported, whereas otherwise no man would adventure the money, and stand in danger of the law to lose treble the value, if by a simple bill of exchange he might have as much paid him beyond the seas: for in truth gain is the cause of exportation of our moneys, which gain doth not consist in the substance of the money; for as the right exchange is grounded upon the weight and fineness of our money, and the weight and fineness of the money of each other country, and thereupon the valuation of the money maketh the price of exchange: it followeth that neither difference of weight, fineness of standard, or valuation of moneys, can be any true cause of transportation of our money: so long as a due course is holden in the exchange.",paid,"money, value",3,0.5110693243223217,0.48893067567767834,0.9778613513553567,4.955722702710713
"It is manifest that before there were Boat-keepers or Planters at newfoundland Fish was sold cheaper than now it is, by about 40 per Cent, and consequently more vented, the reason whereof I take to be this; The Boat-keepers and Planters, being generally at first able fishermen, and being upon the place, can doubtless afford their Fish cheaper than the Fishing Ships from Old England, so doubtless they did at first as well at New-England as at newfoundland, until they had beat the English Ships out of the Trade; after which being freed from that competition, they became Lazy as to that laborious employment, having means otherwise to live and employ themselves, and thereupon enhanced the price of their Fish to such an excess, as in effect proves the giving away of that Trade to the French, who by our aforesaid impolitic management of that Trade, have of late Years been able to under-sell us at all Markets abroad; and most certain it is, that those that can sell cheapest will have the Trade.

5.","sell, sold",markets,3,0.5110731931197845,0.48892680688021545,0.977853613760431,4.955707227520862
"It is manifest that before there were Boat-keepers or Planters at Newfoundland Fish was sold cheaper than now it is, by about 40 per Cent, and consequently more vented, the reason whereof I take to be this; The Boat-keepers and Planters, being generally at first able Fishermen, and being upon the place, can doubtless afford their Fish cheaper than the Fishing Ships from Old England, so doubtless they did at first as well at New-England as at Newfoundland, until they had beat the English Ships out of the Trade; after which being freed from that competition, they became Lazy as to that laborious employment, having means otherwise to live and employ themselves, and thereupon enhanced the price of their Fish to such an excess, as in effect proves the giving away of that Trade to the French, who by our aforesaid impolitic management of that Trade, have of late Years been able to under-sell us at all Markets abroad; and most certain it is, that those that can sell cheapest will have the Trade.

5.","sell, sold",markets,3,0.5110731931197845,0.48892680688021545,0.977853613760431,4.955707227520862
"This rate ought always to be somewhat above
      the lowest market price, or the price which is commonly paid for the use
      of money by those who can give the most undoubted security.",paid,"market, money",3,0.4886837793865404,0.5113162206134596,0.9773675587730808,4.954735117546162
"This rate ought always to be somewhat above
      the lowest market price, or the price which is commonly paid for the use
      of money by those who can give the most undoubted security.",paid,"market, money",3,0.4886837793865404,0.5113162206134596,0.9773675587730808,4.954735117546162
"At which time the riches of men was notwithstanding described to consist of cattle, commodities, and other movables: Pecunia, non Pecu●a●ia. and there was a commutation of commodities, as hath been declared, which was found to be very cumbersome, The beginning of Moneys. and did require much carriage of wares up and down from one country unto another; by reason whereof Money was devised to be coined, to be the rule and square whereby all other things should receive estimation and price, and (as it were) become a measure whereby the price of all things might be set, Publica Mensura. to maintain a certain evenhood or equality in buying and selling; and the same to have his standing valuation only by public authority, to the end that all things might equally pass by trade from one man to another.",selling,"commodities, money",3,0.4884234664321915,0.5115765335678085,0.976846932864383,4.953693865728766
"At which time the riches of men was notwithstanding described to consist of cattle, commodities, and other movables: Pecunia, non Pecu●a●ia. and there was a commutation of commodities, as hath been declared, which was found to be very cumbersome, The beginning of Moneys. and did require much carriage of wares up and down from one country unto another; by reason whereof Money was devised to be coined, to be the rule and square whereby all other things should receive estimation and price, and (as it were) become a measure whereby the price of all things might be set, Publica Mensura. to maintain a certain evenhood or equality in buying and selling; and the same to have his standing valuation only by public authority, to the end that all things might equally pass by trade from one man to another.",selling,"commodities, money",3,0.4884234664321915,0.5115765335678085,0.976846932864383,4.953693865728766
"Have not we found of late years, that cloth was sold in greater quantity, and at greater prices, when the Todd of Wool was sold at 32 and 33 shillings, and clothes accordingly, than now when Wool is sold for 18 and 20 shillings ▪ The revolution of things may alter again and revive trade; if not, procure you to have foreign commodities better cheap, whereof you have not so much need, as they have of ours.","shillings, sold",commodities,3,0.5118868695621308,0.48811313043786914,0.9762262608757384,4.952452521751477
"This tolleratión of the price of money beyond the seas, must be distinguished from the valuation which is done by public authority of the Prince or governor of every country, whereas the toleration is brought in by particular men, as the merchants are, that contrary to the commandment of Princes or states, do receive and pay the money at a higher rate, advancing the price of their commodities.",pay,"commodities, money",3,0.5123720036933006,0.48762799630669934,0.9752559926133988,4.950511985226798
"This tolleratión of the price of money beyond the seas, must be distinguished from the valuation which is done by public authority of the Prince or governor of every country, whereas the toleration is brought in by particular men, as the merchants are, that contrary to the commandment of Princes or states, do receive and pay the money at a higher rate, advancing the price of their commodities.",pay,"commodities, money",3,0.5123720036933006,0.48762799630669934,0.9752559926133988,4.950511985226798
"The proportion of our Decay and their Increase, in such a Case, would indeed be exactly the same; but that the excess of price which they would make the European World pay for East-India Commodities more than now they do, would cause a disproportionable and greater increase of their Riches.","east, pay",commodities,3,0.5124181845045679,0.4875818154954321,0.9751636309908642,4.9503272619817285
"Even in improved and cultivated countries,
      the demand for them is not always such as to afford a greater price than
      what is sufficient to pay the labor, and replace, together with its
      ordinary profits, the stock which must be employed in bringing them to
      market.",pay,"labor, market",3,0.487487595654685,0.512512404345315,0.97497519130937,4.94995038261874
"The lowest price at which coals can be sold for any considerable time, is,
      like that of all other commodities, the price which is barely sufficient
      to replace, together with its ordinary profits, the stock which must be
      employed in bringing them to market.",sold,"commodities, market",3,0.4868908159302049,0.5131091840697951,0.9737816318604098,4.94756326372082
"The lowest price at which coals can be sold for any considerable time, is,
      like that of all other commodities, the price which is barely sufficient
      to replace, together with its ordinary profits, the stock which must be
      employed in bringing them to market.",sold,"commodities, market",3,0.4868908159302049,0.5131091840697951,0.9737816318604098,4.94756326372082
"Here in an obscure manner, he observeth the exchange from Spain to be Six pence the Real, as value for value, or the Par in exchange, whereby it is less (as he saith:) and he doth account the price of 8.",pence,"real, value",3,0.5164160911268945,0.4835839088731055,0.9671678177462111,4.934335635492422
"In exchanging the complete manufacture either for
      money, for labor, or for other goods, over and above what may be
      sufficient to pay the price of the materials, and the wages of the
      workmen, something must be given for the profits of the undertaker of the
      work, who hazards his stock in this adventure.",pay,"labor, money",3,0.4834803951383708,0.5165196048616292,0.9669607902767416,4.933921580553483
"Farmers, upon such occasions, expect more profit
      from their corn by maintaining a few more laboring servants, than by
      selling it at a low price in the market.",selling,"corn, market",3,0.48316533920004634,0.5168346607999537,0.9663306784000927,4.932661356800185
"Though, from excess of avarice, in the same manner,
      the inland corn merchant should sometimes raise the price of his corn
      somewhat higher than the scarcity of the season requires, yet all the
      inconveniences which the people can suffer from this conduct, which
      effectually secures them from a famine in the end of the season, are
      inconsiderable, in comparison of what they might have been exposed to by
      a more liberal way of dealing in the beginning of it the corn merchant
      himself is likely to suffer the most by this excess of avarice; not only
      from the indignation which it generally excites against him, but, though
      he should escape the effects of this indignation, from the quantity of
      corn which it necessarily leaves upon his hands in the end of the season,
      and which, if the next season happens to prove favorable, he must always
      sell for a much lower price than he might otherwise have had.",sell,"corn, raise",3,0.5182437250400838,0.4817562749599162,0.9635125499198325,4.927025099839665
"Though, from excess of avarice, in the same manner,
      the inland corn merchant should sometimes raise the price of his corn
      somewhat higher than the scarcity of the season requires, yet all the
      inconveniences which the people can suffer from this conduct, which
      effectually secures them from a famine in the end of the season, are
      inconsiderable, in comparison of what they might have been exposed to by
      a more liberal way of dealing in the beginning of it the corn merchant
      himself is likely to suffer the most by this excess of avarice; not only
      from the indignation which it generally excites against him, but, though
      he should escape the effects of this indignation, from the quantity of
      corn which it necessarily leaves upon his hands in the end of the season,
      and which, if the next season happens to prove favorable, he must always
      sell for a much lower price than he might otherwise have had.",sell,"corn, raise",3,0.5182437250400838,0.4817562749599162,0.9635125499198325,4.927025099839665
"Though it sells its goods cheaper than it otherwise
      might do, it will not probably sell them for less than they cost; nor, as
      in the case of bounties, for a price which will not replace the capital
      employed in bringing them to market, together with the ordinary profits of
      stock.","cost, sell",market,3,0.5185536829240089,0.4814463170759911,0.9628926341519821,4.925785268303964
"And moreover he calleth unto him some sworn Broker of Exchange, The manner of payment of a Protested Bills. to know how the price of Exchange runneth at Usance for the place where the money was taken up, and he maketh of it a declaration in the Protest, according unto which, it must be answered beyond the seas, with Change, Rechange, Brokeridge, and all Charges, which must be paid according unto Usance from London to the place aforesaid.","paid, payment",money,3,0.519394166899799,0.48060583310020105,0.961211666200402,4.922423332400804
"Again, if an equal exchange were used, according to the Standards of moneys of other Nations and ours: then could not English Merchants sell our native Commodities so good cheap beyond the Seas, to undersell other Nations, casting their calculations of buying and selling according to the low price of exchange.","sell, selling",commodities,3,0.5211331768835592,0.47886682311644085,0.9577336462328816,4.915467292465763
"In countries which are fast advancing to riches, the low rate of profit
      may, in the price of many commodities, compensate the high wages of
      labor, and enable those countries to sell as cheap as their less thriving
      neighbors, among whom the wages of labor may be lower.",sell,"commodities, labor",3,0.4785089075086921,0.5214910924913079,0.9570178150173843,4.9140356300347685
"To describe the course of the sea of moneys (which like an Ocean divideth her branches in all countries) were very difficult: but we may well observe, that the greatest part of the silver which cometh from the West Indies, is transported into the East Indies; where diverse nations now trafficking for spices, cause the price thereof to rise in those countries: who buying dear, must sell accordingly, or else prove to be small gainers, as the sequel of that trade will manifest.","east, sell",rise,3,0.521785306595057,0.47821469340494305,0.9564293868098861,4.912858773619773
"If the
      demand for labor and the price of provisions remained the same, it would
      still be necessary that the laborer should, in that place, earn such a
      subsistence as could be bought only for ten shillings a-week; so that,
      after paying the tax, he should have ten shillings a-week free wages.",shillings,"labor, provisions",3,0.5223428791796746,0.4776571208203254,0.9553142416406508,4.910628483281302
"I do sell commodities unto a man for six months at a reasonable price, and afterwards he payeth me in ready money, deducting the interest for the time after the rate of ten in the hundreth, this is Usury.",sell,"commodities, money",3,0.5223717162604732,0.4776282837395268,0.9552565674790536,4.910513134958107
"And in this condition ten in the Hundred, in a little more time, will as well serve to do it, as if Money were at twenty: For (as was before remembered) in most of the Commodities the Earth bringeth forth, the Stock employed in Planting and managing of of them, makes a great part of their Price; and consequently, they may, with great Gain to themselves, under-sell us; our Stock with us going at double the rate that theirs goes with them.",sell,"commodities, money",3,0.4774352603669414,0.5225647396330586,0.9548705207338828,4.909741041467766
"And in this condition ten in the Hundred, in a little more time, will as well serve to do it, as if Money were at twenty: For (as was before remembered) in most of the Commodities the Earth bringeth forth, the Stock employed in Planting and managing of of them, makes a great part of their Price; and consequently, they may, with great Gain to themselves, under-sell us; our Stock with us going at double the rate that theirs goes with them.",sell,"commodities, money",3,0.4774352603669414,0.5225647396330586,0.9548705207338828,4.909741041467766
"If the price of exchange be high beyond the seas, where generally our merchants are the deliverers of money: then must they give much to have their moneys made over, whereby the gain of their commodities being sold formerly, is clipped.",sold,"commodities, money",3,0.522729396884035,0.4772706031159651,0.9545412062319301,4.90908241246386
"It is certainly-easier for the consumer to pay five shillings
      a-year for every hundred ounces of plate, near one per cent. of the value,
      than to redeem this long annuity at five-and-twenty or thirty years
      purchase, which would enhance the price at least five-and-twenty or thirty
      per cent.","pay, shillings",value,3,0.5229609098227737,0.47703909017722634,0.9540781803544527,4.908156360708905
"And moreover, if they issue any coins made bullion, or other moneys above their values, they shall be deprived of their offices, upon the verification of the fact, without any pardon to be obtained for the same.

14 And the better to bring this ordinance in course, We do prohibit all Treasurors, Receivers, Rent-gatherers, their Deputies or Clerks, and all other persons being in public service or administration to pay any of the said moneys by assignation or otherwise, but to return the same where they have been received, upon the forfeitures aforesaid, unless it were that the assignment were made upon public Counting-houses or Banks, and not upon particular persons, as Fermers, Collectors, and the like, being likewise bound by the same oath; but this is to be done but once by him upon whom this ordinance falleth out, and no further.

15 And to discover the offences which they might do in their payments, We do order, That instantly when any payments are made, they shall endorse upon the acquittances and discharges of their payments (amounting to the sum of one hundred Guilders) the several species of gold and silver wherewith they have made the said payments, and the price according to which they have paid the same, with mention also of the grains which are wanting and paid for, to be subscribed by him that hath received the same, to the end, that upon their accounts notice may be taken thereof, upon forfeiture that the said acquittances or discharges shall not be allowed: and whosoever doth receive the said species and not underwrite the same, shall forfeit the fourth part so by him received.

16 Commanding the Auditors (respectively appointed) to take the accounts of the said Accountants to govern themselves accordingly, and not to allow of any acquittances or discharges than is aforesaid, but by the said acquittances to find out the offenders.

17 Moreover the said persons are bound, Marking and weighing of foreign silver. that whensoever any coins of gold shall be received by them, which are too light, they shall with a ponchion mark the same; and upon the silver coin, they shall for every farthing or eight grains which the piece is too light, put upon the said piece one grain or round O before they issue the same, upon forfeiture of half a Rider for every piece.

18 They shall also for those to whom they shall pay any moneys, have in readiness balances and weights in their places where they keep their Banks, upon forfeiture of half a Rider for every default to be made therein.

19 And all the said countable Officers, as well general as particular, shall be bound to have this our ordinance with the figures always ready upon their Banks or Counting-houses, as also a proclamation fit to be affixed in print, declaring the Valuation of the said coins, to the end every man may govern himself accordingly, upon forfeiture of five netherlands Riders, to be paid as often as they shall be found without them in their said Offices or Counting-houses.

20 Prohibiting all Receivers, Bankers, and Exchangers, their Deputies and Officers, together with all Merchants or other persons of what quality and condition so ever, to cull out any coins, to separate the light ones for to be issued, and with the weighty ones'to make a benefit, upon forfeiture of twenty and five Neatherland Riders.

21 Prohibiting also that none of the coins of Gold and Silver which are valued by this Our Proclamation (unless it be the Spanish Ryall of 8, with his Proportions) shall be delivered into any Mint to be melted; to which end, we command all the Mint-masters of these Provinces, that they do not receive any of the said coins for to melt them: There will be no cause to do it. and if any be so brought unto them, to detain the same, and to give notice thereof unto the Generals of the said Mints, to proceed therein as it shall appertain.","paid, pay",values,3,0.523172189648713,0.47682781035128696,0.9536556207025739,4.907311241405148
"Eighteen pence a day may be
      reckoned the common price of labor in London and its neighborhood.","pence, reckoned",labor,3,0.5238903725030191,0.476109627496981,0.9522192549939619,4.904438509987924
"Another Merchant selling by contract, some commodities to be delivered at the return of the said West Indies Fleet, Posito a certain quantity of Cutcheneale, as the price shall be broken in Spain upon the arrival of the main Partida; this Merchant commonly taketh a sum of money before hand, whereof he alloweth interest for the time, or else he abateth a certain allowance in the price of the Cutcheneale less than the price, which by authority and consent amongst Merchants is made, that is to say, If the best sort called Misteca be set at 40 Ducats the Ro●ue of 25 ll weight, he shall abate him after 20 or 25 ꝑ 100 Now if the price of Cutcheneale be high or low, the interest of his money formerly disbursed (by the said abatement) must needs be accordingly: So that the best advantage is to take the interest after a rate certain, and the price of the Cutcheneale, as it shall and may f●ll out, the like may be observed for all other commodities.",selling,"commodities, money",3,0.5242552883421079,0.4757447116578921,0.9514894233157842,4.9029788466315685
