doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,pca1,pca2,dist_to_cluster_0,dist_to_cluster_1
A06786.txt,4346,price,Prerogative Royal to set a price for moneys.,27,32,0,-1.7009133,0.21840335,7.3148746,8.0499
A06786.txt,4347,price,"By these means shall the ancient Office of the King's Royal Exchanger be supplied, and it is one of the greatest prerogatives the King hath to set down a price on his own coin, and thereby to give a certain measure to buy and sell, which is by the Merchant's exchange and connivance of toleration by foreign States abridged, and in a manner frustrated: and it imports the King more to reform this exchange, than any other Prince; because God hath so blessed England, that no Nation of Christendom trafficketh so much in bulk of Staple commodities as this Realm, which Boters (though altogether Spanish in times past, and no friend to England) confesseth, that two years before the taking of Antuerp, An. 1584. all the wares of Christendom being valued and summed (by the officers of that City) which were vented there in one year (the whole being divided into six parts) the English amounted to four parts thereof; which is the cause also that England hath the head of exchange, The Basis of Exchange. which is our Basis and foundation of our twenty shillings sterling, whereupon most exchanges are made, and this head may command the members and parts of the body more conveniently by the King's commandment, as before hath been declared.",154,159,0,-3.185023,-1.5511689,5.967364,7.138975
A06786.txt,4392,price,"And the like may be done now by a Register authorised by his Majesty's letters Parents.

2 In those day's usury was accounted to be an abominable thing, for it was not used by any course politic: but seeing it is now so general in all countries, the best remedy to abate the same in price, is to procure plenty of money within the Realm by the means before mentioned, which will be more effectual of course, than any law that will be devised for the moderation thereof.

3 To avoid the litigious suits in law, the said Mayor and Constables of the Staple had authority to determine them with all expedition: and if it were upon a difference between a Stapler and a Merchant stranger, there were two Merchants strangers admitted and joined with the Mayor or Constables to determine the same, and that with a present execution without delay, especially upon a Statute Staple acknowledged before the Mayor or Constable, as aforesaid.

4 The fishing Trade was not preoccupied by foreign nations, as it hath been within these hundreth years, as hath been noted; albeit such Ships as were permitted to fish in the King's Seas and dominions, paid six pence for every ton burden, which is now eighteen pence, and this trade might be established with us, notwithstanding that the several Societies of the Merchant's Adventurers, Russia, and Eastland Merchants, are of opinion that England cannot maintain the same, and the cloth Trade together, as they have certified.

5 The indraping of wool or making of cloth, being of late much increased beyond the Seas, and less cloth made with us, may give the better means to establish the fishing Trade, as aforesaid.

6 The policies of Merchants of several countries is to be met withal, as the Staplers did in times past, looking to the sales both of wools, and all other Staple commodities, and the prices of foreign commodities, to prevent the overbalancing in price of the said foreign wares with our native commodities.

7 To prevent the false making of cloth, let us observe that at these Staples, Merchants goods were always diligently and carefully viewed and subscribed, by the Correctors and other Officers of the Staple; to the end that all goods exported might be answerable in goodness to their expectation upon the view required: whereby this Staple Trade continued without any interruption, for they were the sole Merchants of the Realm without competitors, until the time of King Henry the fourth; at which time certain Mariners and Mercers of London, using to barter English clothes in Holland, Zealand, Brabant and other places, had by the said King Henry the fourth, a governor set over them only to be a judge to hear and decide their controversies and to punish their misdemeanours, with licence that they might congregate themselves for that purpose, as by the grant appeareth.",283,288,0,-3.1751945,-0.8138644,6.7888536,8.032758
A06788.txt,17,price,"According to which plenty or scarcity of money aforesaid, things generally became dear or cheap: whereunto the great store or abundance of money and bullion, which of late years is come from the West Indies into Europe, hath made every thing dearer, according to the increase of money: which like unto an Ocean, dividing her course into several branches in diverse countries, hath caused a great alteration and enhancing of the price of every thing: and most especially, because the money itself was altered in valuation in most countries.",428,433,1,0.9261215,-2.4567256,6.642357,5.716904
A06788.txt,18,price,"So that the measure being altered and made lesser by denomination, there went more number to make up the tale, and of necessity other things went and were named accordingly in price.",176,181,0,-0.8703128,2.075219,7.639636,8.36539
A06788.txt,19,price,"For money must always remain to be the rule and square to set a price unto every thing, and is therefore called Publica mensura, the public measure: whereby the price of all things is set to maintain a certain equality in buying and selling, to the end that all things may equally pass by trade from one man to another.",64,69,0,-0.85468096,1.5905774,7.169917,7.7678123
A06788.txt,19,price,"For money must always remain to be the rule and square to set a price unto every thing, and is therefore called Publica mensura, the public measure: whereby the price of all things is set to maintain a certain equality in buying and selling, to the end that all things may equally pass by trade from one man to another.",161,166,1,0.84552217,-0.76753575,6.478204,5.877315
A06788.txt,21,price,And as the money doth set a price to the natural riches of lands: so doth it also set a price to the artificial riches proceeding of the lands.,28,33,0,-1.7831019,1.2515397,8.579725,9.286037
A06788.txt,21,price,And as the money doth set a price to the natural riches of lands: so doth it also set a price to the artificial riches proceeding of the lands.,88,93,0,-1.441321,2.0679104,9.8028,10.387679
A06788.txt,25,price,"Plenty or scarcity of Commodities doth also alter the price of the things wanting or abounding according to the use thereof, which is grounded upon estimation by consent, after the pleasure and sensuality of man.",54,59,1,0.1733589,-2.4507418,6.6420636,6.155933
A06788.txt,27,price,"The romans after the conquest of the Persians, brought such abundance of gold and silver to Rome, that the price of lands did rise above two thirds.",107,112,1,1.4772019,-0.4762207,7.5603623,6.834117
A06788.txt,28,price,"And on the contrary, concerning scarcity of money, Grafton in his Chronicle of England hath recorded, that king Edward the third having great wars with France and Scotland, and incorporating the money into his hands for the maintenance thereof, caused through the lack of money the price of Commodities so to fall, that a quarter of wheat was sold for two shillings, a fat ox for a noble, a sheep for six pence, and other things after the rate.",282,287,1,1.2305422,-2.2408957,6.5894165,5.420364
A06788.txt,32,price,"There is much to be lost upon a Crown, or any other money of gold and silver, albeit one do give the same in payment at the price he did receive the same.",124,129,0,-4.6618156,-0.069365636,7.901726,9.502647
A06788.txt,38,price,"During the reign of king john his successor, in the year 1350, the price of a measure of wine (being indifferently taken) was at 4 livers or 8 shillings starling.",67,72,0,-1.1360878,1.1356298,7.499734,8.036438
A06788.txt,43,price,"Now when we pay for one yard of velvet 10 livers or 20 shillings starling, it is no more than 2 livers or 40 sols, which is two shillings starling: which was the price of velvet in Saint Lewis his time.",162,167,0,-2.4761457,-0.11597775,6.640137,7.5892854
A06788.txt,47,price,"There is much to be lost upon a crown or any other money of gold and silver: albeit, one do give the same in payment for the same price he did receive it.",130,135,0,-3.6962774,1.0270202,7.3000517,8.856259
A06788.txt,50,price,"The Gentleman that had fifty sols rend or income, did receive for it two crowns and a half, or so much in silver accordingly: for which two crowns and a half, he had halfe a yard and half a quarter of velvet after the rate of 4 livers the yard, which was the price of velvet then.",259,264,0,-2.5875647,-0.3609846,6.9995327,7.89667
A06788.txt,51,price,"Now for this 50 sols, the Gentleman doth receive but one crown, or so much of silver money: and for that one crown he can buy now but one quarter of a yard of velvet after the rate of ten livers, that velvet is now worth; whereas before he had halfe a yard and half a quarter: whereby he loseth then one quarter and one half quarter of velvet upon his crown, although he have given the same in payment for 50 sols, which is the price for which he received the said crown: and so proceedeth with other the like examples.",428,433,0,-3.8495414,0.59357256,6.8692546,8.411262
A06788.txt,55,price,"In those days 16 else of cloth would have been had for those 16 livers after the rate of 20 sols the elle, as good cloth & better than that which doth now cost 100 sols: whereof you shall have now but 3 else ⅕ for your 16 livers: so that you shall lose 12 else ⅘ of cloth upon 16 livers: albeit you have given in payment every liver for 20 sols, at which price you have received the same: which he doth also amplify with other examples; adding thereunto further: that if any man would object & say, I care not what the crown, liver or sols is worth, so as I having one hundred livers of rent, I may have one hundred livers paid me, and that I can pay out again the said hundred livers.",355,360,0,-4.5828395,1.6260097,8.328075,9.978413
A06788.txt,60,price,"But by the enhancing of the price of the moneys of gold, from whence of necessity proceedeth the embasing of the silver moneys: the king doth not receive in payment of his revenues, such a quantity of gold and silver, as his predecessors.",28,33,0,-2.090713,-3.9242811,6.205035,6.515791
A06788.txt,64,price,"Whereby we see manifestly, that the more we do enhance the price of money, the more we lose: for thereby cometh the great dearth of all things now, which bringeth a general poverty to this realm.",59,64,1,0.22343718,-2.974364,6.767491,6.165485
A06788.txt,69,price,"And concerning the price of wines and corn, he doth prove the same to be dearer 20 times, and more or less upon occasions: concluding that those examples are also unfit.",19,24,1,0.3236688,-2.7875648,6.375596,5.633569
A06788.txt,70,price,"And then he cometh to the price of lands, which cannot increase or diminish nor be altered of their goodness, if they be manured.",26,31,0,-1.8561791,-2.2396102,7.1298184,7.539612
A06788.txt,72,price,"The lands being so much risen in price: he showeth, that within sixty years all things are grown dear ten times the price comparing it to any money in France: and so setteth down the causes of this dearth which are 5 in number:

Concerning the first and principal cause, he saith, that the enhancing of the price or dearth of all things in what place soever: proceedeth of the abundance of that which giveth price and estimation unto things: and hereupon doth allege diverse examples.",33,38,0,-0.6841105,-0.24947186,7.6125493,7.9057407
A06788.txt,72,price,"The lands being so much risen in price: he showeth, that within sixty years all things are grown dear ten times the price comparing it to any money in France: and so setteth down the causes of this dearth which are 5 in number:

Concerning the first and principal cause, he saith, that the enhancing of the price or dearth of all things in what place soever: proceedeth of the abundance of that which giveth price and estimation unto things: and hereupon doth allege diverse examples.",116,121,0,-0.3955797,1.1020784,7.466033,7.7184305
A06788.txt,72,price,"The lands being so much risen in price: he showeth, that within sixty years all things are grown dear ten times the price comparing it to any money in France: and so setteth down the causes of this dearth which are 5 in number:

Concerning the first and principal cause, he saith, that the enhancing of the price or dearth of all things in what place soever: proceedeth of the abundance of that which giveth price and estimation unto things: and hereupon doth allege diverse examples.",307,312,0,-1.9563555,-2.2938874,6.381708,6.899926
A06788.txt,72,price,"The lands being so much risen in price: he showeth, that within sixty years all things are grown dear ten times the price comparing it to any money in France: and so setteth down the causes of this dearth which are 5 in number:

Concerning the first and principal cause, he saith, that the enhancing of the price or dearth of all things in what place soever: proceedeth of the abundance of that which giveth price and estimation unto things: and hereupon doth allege diverse examples.",408,413,0,-2.8525035,-1.4639795,6.4107265,7.488244
A06788.txt,73,price,"Plutarch and Pliny do witness, that Paulus Aemylius after the conquest of Macedon against the Persians, did bring such abundance of gold and silver to Rome; that the people was freed of all imposts, and the price of lands advanced unto two third parts in a moment.",207,212,0,-1.9117275,-2.7089455,6.2024026,6.6134114
A06788.txt,74,price,"The Emperor Augustus brought such great riches from Egypt, that the price of usury did decrease, and the lands, became much dearer than before: which was not for the want of lands, which cannot increase or diminish; nor for the Monopolies, which can take no place in this case: but it was the abundance of gold and silver, which abated the estimation thereof; as it happened at jerusalem at the time of the Queen of Candace; and in the West Indies, when the Spaniards became masters thereof.",68,73,1,-0.19002481,-2.133834,6.5965247,6.213919
A06788.txt,94,price,"The second cause of the dearth of things, namely the Monopolies, he doth pass over as a matter not considerable to the things entreated of: which is (saith he) when merchants, artificers or labourers do assemble themselves to set a price upon the Commodities, or their handiwork with the augmenting of wages.",232,237,0,-1.8852118,-0.38735828,6.5015073,7.298001
A06788.txt,98,price,"For the husbandman being driven to sell and to make money of his wares, and the gentleman finding the same perishable, when the merchant dare not lad his ships, bringeth down the price of Commodities, and maketh the people to live good cheap: which according to the Proverb (France can never be famished) would always continue, if by the means of the stranger their storehouses were not emptied.",179,184,1,-1.1996403,-3.5244138,6.4941854,6.366311
A06788.txt,104,price,"The fourth cause of the dearth of things, proceedeth from the pleasure of Princes, which do impose a price unto the things which they affect.",101,106,0,-3.7653596,-0.6425976,8.565356,9.726853
A06788.txt,108,price,"Presently the Nobility and the people did give themselves to study and to buy precious stones: and when king Henry began to make little account of the stones, their general estimation and price was abated: whereof there are many examples in like sort for the art of painting.",188,193,0,-1.495976,0.7693707,6.559889,7.359331
A06788.txt,116,price,"And here he taketh occasion to compare the price of things altered during the government of the romans, and the laws made by them for the suppressing of abuses: and that all their gold and silver came unto them in a hundred and twenty years by the spoils of all the world, which was brought to Rome by the Scipions, Paul Aemylius, Marius, Sylla, Lucullus, Pompey and Caesar, especially by the two last.",43,48,0,-1.5799886,-3.162419,6.5678096,6.740726
A06788.txt,128,price,"And then he showeth, how all things were rated for their customs, and how used within fifty or sixty years: concluding that the price of things (notwithstanding his former allegation) is not altered by the valuation of moneys.",128,133,1,0.2760865,-2.5343013,6.132706,5.48593
A06788.txt,144,price,"And howsoever the season of the year doth hinder them to come to perfection: yet other nations do not regard, at what price soever they buy them.",118,123,0,-2.3351593,2.191285,8.330534,9.353149
A06788.txt,154,price,"Then he cometh to the last point, which may hold the price of Commodities in a certain equality: namely, certainty and equality of money, which for the time must not be mutable or incertain: for if it were, no man could make an estate certain: the contracts will be uncertain; the rents, charges, taxes, wages, pensions, penalties, customs and impositions, and all things else in the Commonwealth will be uncertain: whereas the Prince (saith he) must be the warrant of the moneys unto his subjects, and is to have a singular care to avoid embasing and counterfeiting.",53,58,1,1.0385662,-3.2596323,7.0143137,5.9475694
A06788.txt,165,price,"But if we will take his meaning to be, that he hath excepted the Crown lands and incomes of the king, and the revenues of Noblemen & others, whereof the price (as it should seem) is not altered with them; like as the Crown lands with us, which are at the ancient rent, when silver was at twenty pence an ounce, which ounce is now esteemed five shillings: how can this construction be admitted, considering that he ▪ doth conclude again in general words, that the loss which we think to have by the dearth of things, cometh not by giving more, but by receiving less quantity of gold and silver, than we were wont to have? which is by enhancing the price of money (saith he) which is the cause of the dearth of all things now, and bringeth a general poverty to the realm.",153,158,0,-2.9889212,-1.5024915,5.7002363,6.8534265
A06788.txt,165,price,"But if we will take his meaning to be, that he hath excepted the Crown lands and incomes of the king, and the revenues of Noblemen & others, whereof the price (as it should seem) is not altered with them; like as the Crown lands with us, which are at the ancient rent, when silver was at twenty pence an ounce, which ounce is now esteemed five shillings: how can this construction be admitted, considering that he ▪ doth conclude again in general words, that the loss which we think to have by the dearth of things, cometh not by giving more, but by receiving less quantity of gold and silver, than we were wont to have? which is by enhancing the price of money (saith he) which is the cause of the dearth of all things now, and bringeth a general poverty to the realm.",647,652,1,-0.1462316,-2.2972887,6.413276,5.971265
A06788.txt,167,price,"And whereas he saith, that of necessity the embasing of the silver moneys proceedeth by the enhancing of the gold: the word Embasing must be understood in price, according to the proportion of valuation which is observed between the gold and silver: which in those days was 11 of fine silver to one of fine gold.",155,160,0,-2.8925297,-1.2441729,6.8776417,8.018832
A06788.txt,168,price,But the silver is not embased by allay or copper in advancing the price of gold: for the substance remaineth unaltered and becometh only abated in price in regard of the gold.,66,71,1,0.8934831,-1.8805798,6.791179,5.978493
A06788.txt,168,price,But the silver is not embased by allay or copper in advancing the price of gold: for the substance remaineth unaltered and becometh only abated in price in regard of the gold.,147,152,0,-1.0117455,-0.8564925,6.583735,6.976215
A06788.txt,169,price,"Now if Master Bodine had not showed before, that Malestroit hath mistaken himself in the setting down of the enhancing of money in price, and the embasing by allay: whereby the gold moneys by him alleged to be risen from one to two and a half, and three in price, and the silver moneys from one to 5: we might have examined this proportion between gold and silver according to his allegation; and thereby made known, that he had mistaken the matter as well in the alteration of moneys in valuation, fineness, and weight, as he did the whole ground of his Paradoxes.",131,136,0,-0.89770776,0.20259024,8.047519,8.51042
A06788.txt,169,price,"Now if Master Bodine had not showed before, that Malestroit hath mistaken himself in the setting down of the enhancing of money in price, and the embasing by allay: whereby the gold moneys by him alleged to be risen from one to two and a half, and three in price, and the silver moneys from one to 5: we might have examined this proportion between gold and silver according to his allegation; and thereby made known, that he had mistaken the matter as well in the alteration of moneys in valuation, fineness, and weight, as he did the whole ground of his Paradoxes.",257,262,0,-2.2336397,-0.5967628,6.959678,7.8731604
A06788.txt,171,price,"Master Malestroit might have declared his intention in two words, if he had had the true ground, and understood the matter he went about: by proving only, that when moneys do alter in weight, or in fineness, or in valuation, or in all three; the price of things doth alter only by denomination, if the valuation be made accordingly.",246,251,1,1.0889708,-1.3536153,7.583752,6.917011
A06788.txt,174,price,"So that the ounce of silver being altered only in denomination, the price of Commodities must needs receive the like name or denomination.",68,73,1,0.78186536,-1.7871033,7.564249,6.960121
A06788.txt,175,price,And if the price of Commodities were not risen above this estimation of three for one: then M.,11,16,1,3.155446,-1.0940742,7.1864295,5.501816
A06788.txt,177,price,"Again, let us suppose that the Queen of England should reduce the valuation of an ounce of starling silver unto 20 pence, presently the price of things would be altered accordingly: and that, for which we give now 3 pence, should but bear the name of a penny; which would seem to be better cheap, and yet would not be so in effect.",136,141,1,-0.2583744,-1.2199538,6.220602,6.0373
A06788.txt,180,price,"But this reduction would prove very prejudicial, considering that other Princes have enhanced the price of their moneys, which doth carry a show of gain in the eyes or judgement of most men, which are thereupon inclined to carry money unto them: albeit, the price of the Commodities of those Prince's dominions, doth not only countervail that supposed gain in the general course of traffic, but also far surmount the same.",98,103,1,1.0161355,-1.5965323,6.238617,5.2780776
A06788.txt,180,price,"But this reduction would prove very prejudicial, considering that other Princes have enhanced the price of their moneys, which doth carry a show of gain in the eyes or judgement of most men, which are thereupon inclined to carry money unto them: albeit, the price of the Commodities of those Prince's dominions, doth not only countervail that supposed gain in the general course of traffic, but also far surmount the same.",258,263,1,0.52016276,-1.4773513,5.9828863,5.3040257
A06788.txt,181,price,"But the money with us not being altered in weight, fineness or valuation within these fifty years (in which time the price of Commodities is so much altered) how can the first Paradox take any place?",117,122,1,2.4308438,-2.2944126,7.252553,5.735955
A06788.txt,184,price,"King Henry the 8 in the beginning of his reign, did find the ounce of starling silver to be valued at 40 pence, & the price of Commodities accordingly, the money being in weight and fineness according to the ancient standard of England: at which time the moneys of other country's adjacent was not so much advanced in price.",118,123,1,-0.63040775,-1.8520414,6.1773553,6.0272303
A06788.txt,184,price,"King Henry the 8 in the beginning of his reign, did find the ounce of starling silver to be valued at 40 pence, & the price of Commodities accordingly, the money being in weight and fineness according to the ancient standard of England: at which time the moneys of other country's adjacent was not so much advanced in price.",318,323,0,-1.1135628,0.22528353,7.818373,8.311567
A06788.txt,186,price,"Afterwards towards the latter end of his reign upon especial occasion, he caused all his money to be embased by allay of copper, and made very base money: whereby the price of all Commodities was advanced.",167,172,1,0.30027497,-3.0613697,6.2801332,5.482199
A06788.txt,187,price,"So that the money (being altered in substance) was the cause to advance the price of Commodities: albeit that afterwards when (to her majesties great honour) the substance of money was reduced to her former purity and fineness, had not the like effect; which seemeth to contradict our matter in hand.",76,81,1,0.7374831,-3.7368412,6.8042355,5.7948427
A06788.txt,188,price,"But we must note here, that there is a coherence to be considered of in the money between the weight, fineness, and valuation; whereby if generally either of these be altered, all things do alter in price accordingly: but if it be altered in part with due consideration, it hath not the like effect or operation.",199,204,0,-1.1312445,0.18514599,7.5176425,8.1225395
A06788.txt,190,price,"The money being brought to the former goodness in her majesties reign, would have abated the price of other things accordingly: had not the valuation been altered and countervailed the same, together with the increase of money.",93,98,1,-0.12853159,-2.6781728,6.513658,6.0536866
A06788.txt,191,price,"For this ounce of silver aforesaid was valued at 60 pence, and that which before did bear the name of 45 was called 60: which denomination caused all other things to remain at the old price, whereunto they were come through the baseness of the money before that time.",184,189,0,-2.6194098,0.88918364,7.4184794,8.4525385
A06788.txt,193,price,"Which seemeth very strange, considering that the advancing of the price of money, doth cause the money to be transported to the places where it is advanced: whereby all the angels might have been carried into her dominion.",66,71,1,-0.63759434,-3.2448707,7.3397727,7.0752025
A06788.txt,195,price,"And finding that the golden fleece, aliâs Toison d'or, was the money than most currant with her: and that the same was worth both in regard of weight & fineness, as much as the angel, & was also valued at 9 shillings 7 pence: she could not grant the king's requests without altering also her money, unless she would have suffered the English merchants to bring angels unto her for 10 shillings, and to carry away the golden fleeces for 9 shillings 7 pence to be converted into angels, to the great loss of her dominions, both in the money, and to leave the Commodities of her country unuented: so long as there were a gain upon the money, which abated the price of commodities.",656,661,1,-0.28998372,-3.492487,6.596223,6.0581985
A06788.txt,199,price,"Whereunto for a general and direct answer by way of Replication, we say: that to show the alteration of the price of things and the causes thereof, is of small moment, the true ground of the matter being by him mistaken.",108,113,1,0.13818476,-2.9643896,7.7198787,7.265819
A06788.txt,200,price,"Which true ground must be by making a comparison of the enhancing of the price of the Commodities of one country, with the price of the Commodities of other countries: and thereby to find out, whether things are grown dear with us in effect; and whether we pay more proportionably for the foreign Commodities within the aforesaid time of three hundred years, than we do receive for the price of our home Commodities.",73,78,1,1.708494,-1.9871817,5.895841,4.4300323
A06788.txt,200,price,"Which true ground must be by making a comparison of the enhancing of the price of the Commodities of one country, with the price of the Commodities of other countries: and thereby to find out, whether things are grown dear with us in effect; and whether we pay more proportionably for the foreign Commodities within the aforesaid time of three hundred years, than we do receive for the price of our home Commodities.",123,128,1,1.9570619,-1.358967,6.545615,5.157874
A06788.txt,200,price,"Which true ground must be by making a comparison of the enhancing of the price of the Commodities of one country, with the price of the Commodities of other countries: and thereby to find out, whether things are grown dear with us in effect; and whether we pay more proportionably for the foreign Commodities within the aforesaid time of three hundred years, than we do receive for the price of our home Commodities.",386,391,1,0.27297363,-1.8751115,6.2707887,5.724973
A06788.txt,202,price,"But if we sell our Commodities dearer, and buy our victuals dearer than heretofore; and that over and above the price thereof, we must pay far dearer for the foreign Commodities, then proportionably the price of our Commodities is risen: this causeth us to be aloser in particular, and bringeth by an overbalancing of foreign Commodities with our home Commodities, a general loss to the Commonwealth: which to supply, causeth us to make up the inequality with money, which is the treasure of the realm.",112,117,1,0.15967232,-0.7618056,6.4994135,6.1426377
A06788.txt,202,price,"But if we sell our Commodities dearer, and buy our victuals dearer than heretofore; and that over and above the price thereof, we must pay far dearer for the foreign Commodities, then proportionably the price of our Commodities is risen: this causeth us to be aloser in particular, and bringeth by an overbalancing of foreign Commodities with our home Commodities, a general loss to the Commonwealth: which to supply, causeth us to make up the inequality with money, which is the treasure of the realm.",203,208,1,2.0743973,-1.3920858,6.614607,5.0941133
A06788.txt,223,price,"For in his time the Bankers had their beginning, who did invent the merchandizing exchange, and made of money a merchandise: whereby they found the means to overrule the course of Commodities, and to advance the price of their Commodities, abating the price of others.",212,217,1,1.2272259,-2.7188492,7.0053973,5.9304767
A06788.txt,223,price,"For in his time the Bankers had their beginning, who did invent the merchandizing exchange, and made of money a merchandise: whereby they found the means to overrule the course of Commodities, and to advance the price of their Commodities, abating the price of others.",252,257,1,1.8514668,-2.0651004,7.428713,6.2294855
A06788.txt,224,price,"But this prudent and politic king, having his coffers stored with standing treasure, did (for the furtherance of traffic, and for to advance the price of his Commodities) lend great sums of money freely to the Merchants.",145,150,1,-0.9994037,-3.6934514,6.532727,6.343065
A06788.txt,226,price,"Henry the 8 in the 18 year of his reign, perceiving the price of money continually to rise beyond the seas, after remission made unto the Archduke of Burgundy, and no reformation ensuing, caused the angel noble to be valued from 6 shillings 8 pence, unto seven shillings 6 pence: whereby an ounce of silver was worth five and forty pence: afterwards requested the Duchess to value his angel at a higher rate, as is before showed, which was clean contrary.",56,61,1,0.24395724,-1.9982407,7.112729,6.530066
A06788.txt,251,price,"Concerning Monopolies, it is strange that Master Bodine doth with such brevity pass over them, showing only what he meaneth thereby according to the Etymology, true sense and definition of the word: when merchants, artificers, or labourers do assemble themselves to set a price upon Commodities, which one man alone may also count when he buyeth up all, that is to be had of one kind of merchandise, to the end he alone may sell the same at his pleasure.",272,277,0,-2.1294298,-0.2696401,5.60906,6.6176066
A06788.txt,254,price,"Now as the effects of all Monopolies is to make the price of Commodities dear: so must the price of things in this regard be considered between our home Commodities, & the price of foreign: which if we will but examine within the compass of 50 years, that our moneys have been without alteration, as is before expressed: we shall easily procure the great error or malice of those that do accuse the company of Merchant's adventurers to be a Monopoly; which false imputation may be reproved by by this only, that all foreign Commodities are dearer than our home Commodities: which are not risen in price accordingly, & yet of late years are for the most part amended in the making & the other impaired: and one sort of cloth is sold at one time beyond the seas by 2, 3, 4, or more pounds differing in a pack one from another: neither have the merchant's adventurers the trade of cloth only in their own hands.",52,57,1,2.206773,-1.6233793,7.268154,5.8558993
A06788.txt,254,price,"Now as the effects of all Monopolies is to make the price of Commodities dear: so must the price of things in this regard be considered between our home Commodities, & the price of foreign: which if we will but examine within the compass of 50 years, that our moneys have been without alteration, as is before expressed: we shall easily procure the great error or malice of those that do accuse the company of Merchant's adventurers to be a Monopoly; which false imputation may be reproved by by this only, that all foreign Commodities are dearer than our home Commodities: which are not risen in price accordingly, & yet of late years are for the most part amended in the making & the other impaired: and one sort of cloth is sold at one time beyond the seas by 2, 3, 4, or more pounds differing in a pack one from another: neither have the merchant's adventurers the trade of cloth only in their own hands.",91,96,1,1.1268214,-1.5661814,5.951401,4.88033
A06788.txt,254,price,"Now as the effects of all Monopolies is to make the price of Commodities dear: so must the price of things in this regard be considered between our home Commodities, & the price of foreign: which if we will but examine within the compass of 50 years, that our moneys have been without alteration, as is before expressed: we shall easily procure the great error or malice of those that do accuse the company of Merchant's adventurers to be a Monopoly; which false imputation may be reproved by by this only, that all foreign Commodities are dearer than our home Commodities: which are not risen in price accordingly, & yet of late years are for the most part amended in the making & the other impaired: and one sort of cloth is sold at one time beyond the seas by 2, 3, 4, or more pounds differing in a pack one from another: neither have the merchant's adventurers the trade of cloth only in their own hands.",172,177,1,0.8663549,-1.2794839,6.6065545,5.803791
A06788.txt,254,price,"Now as the effects of all Monopolies is to make the price of Commodities dear: so must the price of things in this regard be considered between our home Commodities, & the price of foreign: which if we will but examine within the compass of 50 years, that our moneys have been without alteration, as is before expressed: we shall easily procure the great error or malice of those that do accuse the company of Merchant's adventurers to be a Monopoly; which false imputation may be reproved by by this only, that all foreign Commodities are dearer than our home Commodities: which are not risen in price accordingly, & yet of late years are for the most part amended in the making & the other impaired: and one sort of cloth is sold at one time beyond the seas by 2, 3, 4, or more pounds differing in a pack one from another: neither have the merchant's adventurers the trade of cloth only in their own hands.",597,602,1,0.7276874,1.2804872,7.966678,7.874038
A06788.txt,263,price,"But let us admit, that our cloth would be advanced in price, when men should (by multitudes) run to the markets, or into the country in all places to buy it: what would be the event of it?",54,59,0,-0.96108854,0.26857552,6.7391906,7.260604
A06788.txt,265,price,"And if our merchants were cut off, and that other nations should buy the cloth within the realm, and so advance the price thereof (as it happeneth most commonly in France and Spain at the vintage time with their wines and raisins) then foreign Commodities would be sold dearer unto us by them again.",116,121,0,-0.8412019,-1.3504033,5.20204,5.297899
A06788.txt,267,price,"So that the enhancing of the price of cloth in this manner would be but an imaginary gain, and bring in the end an exceeding loss to the general Commonwealth: whose welfare is to be preferred before any particular Commodity of any member thereof.",29,34,1,0.4086335,-2.707499,6.3327374,5.626167
A06788.txt,274,price,"The comparison whereof being made, and the goodness of our corn regarded, will make manifest, that to sell our wheat for thirty shillings the quarter, and other grains after the rate, is good cheap: and that the Prince notwithstanding may impose a great custom or licence for the transportation thereof, which transportation might be done moderately, and according to the quantity extant, and for so much thereof as might conveniently be spared, if the Magistrate and those that are in authority had the rule of the market, in such sort as the Venetians have; who by the means of the justices of every province, do know little more or less the quantity of corn in all places: whereupon certain substantial men are appointed from time to time to have a consideration of the quantity or scarcity thereof; which quantity being known and in what places, may be a direction to those that are in authority, to consider what the realm may spare, having a regard to the season of the year, and making the price accordingly.",997,1002,0,-2.1034381,-0.46731946,6.0371957,6.9232497
A06788.txt,275,price,"And when the price of corn is limited and made known in writing in certain public places on every Monday of the week: all engrossers, forestallers or others, that buy corn to sell again, are prevented, because that the price thereof is not in their own power, but by the direction of those honest men rated at all times according to the quantity, and as the harvest is distant, or at hand, which is so notified unto all men, as aforesaid.",13,18,1,0.92740715,-1.2581801,6.574438,5.7203536
A06788.txt,275,price,"And when the price of corn is limited and made known in writing in certain public places on every Monday of the week: all engrossers, forestallers or others, that buy corn to sell again, are prevented, because that the price thereof is not in their own power, but by the direction of those honest men rated at all times according to the quantity, and as the harvest is distant, or at hand, which is so notified unto all men, as aforesaid.",219,224,1,-0.63562566,-1.3211995,5.606779,5.5527725
A06788.txt,278,price,"And who would buy corn to sell again, being debarred not to sell at his pleasure or with gain, and uncertain what the price will be made by others?",118,123,0,-1.919816,0.5325119,6.463629,7.359311
A06788.txt,286,price,"The fourth cause of the dearth of things, being The pleasure of Princes or great men, which doth give a price unto things; is grounded upon estimation, the very ground of the value of all temporal things: which things in regard of the behoof of man, are serving for food, houses, and apparel, and (as they say) for the back and belly.",104,109,0,-3.3772292,-0.9541592,8.09389,9.144474
A06788.txt,315,price,"But if all the wit and wisdom of man were as yet to devise, what thing would be fittest to set a price unto all other things, and to be as a just measure and proportion between man and man in the trade and traffic of things, they could not find any thing more proper than pure gold, and other metals accordingly.",97,102,0,-1.9218138,0.57982683,6.9918776,7.8902874
